time (s),T1 (C),T2 (C),T3 (C),T4 (C),T5 (C)
49.7,36.75,40.75,40.5,39.25,44.5
49.75,37.0,40.75,40.5,39.25,44.5
49.800000000000004,37.0,40.75,40.5,39.25,44.5
49.85,36.75,40.75,40.75,39.25,44.5
49.900000000000006,37.0,40.75,40.75,39.25,44.5
49.95,37.0,40.75,40.5,39.25,44.5
50.0,36.75,40.75,40.5,39.25,44.5
50.050000000000004,37.0,40.75,40.5,39.25,44.5
50.1,37.0,40.75,40.5,39.25,44.5
50.150000000000006,37.0,40.75,40.5,39.25,44.5
50.2,37.0,40.75,40.5,39.25,44.5
50.25,37.0,40.75,40.5,39.25,44.5
50.300000000000004,37.0,40.75,40.5,39.0,44.5
50.35,37.0,40.75,40.5,39.25,44.5
50.400000000000006,37.0,40.75,40.5,39.0,44.5
50.45,37.0,40.75,40.5,39.0,44.5
50.5,36.75,40.75,40.5,39.0,44.5
50.550000000000004,37.0,40.75,40.5,39.0,44.5
50.6,37.0,40.75,40.5,39.0,44.5
50.650000000000006,36.75,40.75,40.5,39.25,44.5
50.7,37.0,40.75,40.5,39.0,44.5
50.75,37.0,40.75,40.5,39.0,44.5
50.800000000000004,37.0,40.75,40.5,39.0,44.5
50.85,36.75,40.75,40.5,39.25,44.5
50.900000000000006,36.75,40.75,40.5,39.25,44.5
50.95,36.75,40.75,40.5,39.0,44.5
51.0,36.75,40.75,40.5,39.0,44.5
51.050000000000004,36.75,40.75,40.5,39.0,44.5
51.1,36.75,40.75,40.5,39.0,44.5
51.150000000000006,36.75,40.75,40.5,39.0,44.5
51.2,36.75,40.75,40.5,39.0,44.5
51.25,36.75,40.75,40.5,39.25,44.5
51.300000000000004,36.75,40.75,40.5,39.0,44.5
51.35,36.75,40.75,40.5,39.0,44.5
51.400000000000006,36.75,40.75,40.5,39.0,44.5
51.45,37.0,40.75,40.5,39.0,44.5
51.5,37.0,40.75,40.5,39.0,44.5
51.550000000000004,37.0,40.75,40.5,39.0,44.5
51.6,36.75,40.75,40.5,39.0,44.5
51.650000000000006,36.75,40.75,40.5,39.0,44.5
51.7,36.75,40.75,40.5,39.0,44.5
51.75,36.75,40.75,40.5,39.0,44.25
51.800000000000004,36.75,40.75,40.5,39.0,44.5
51.85,36.75,40.75,40.5,39.0,44.5
51.900000000000006,36.75,40.75,40.5,39.0,44.5
51.95,36.75,40.75,40.5,39.0,44.5
52.0,36.75,40.75,40.5,39.0,44.5
52.050000000000004,36.75,40.75,40.5,39.0,44.5
52.1,36.75,40.75,40.5,39.0,44.5
52.150000000000006,36.75,40.75,40.5,39.0,44.5
52.2,36.75,40.75,40.5,39.0,44.5
52.25,36.75,40.75,40.5,39.0,44.5
52.300000000000004,36.75,40.75,40.5,39.0,44.25
52.35,36.75,40.75,40.5,39.0,44.25
52.400000000000006,36.75,40.75,40.5,39.0,44.5
52.45,36.75,40.75,40.5,39.0,44.5
52.5,36.75,40.75,40.5,39.0,44.5
52.550000000000004,36.75,40.75,40.5,39.0,44.5
52.6,36.75,40.75,40.5,39.0,44.5
52.650000000000006,36.75,40.75,40.5,39.0,44.5
52.7,36.75,40.75,40.5,39.0,44.5
52.75,36.75,40.75,40.5,39.0,44.5
52.800000000000004,36.75,40.75,40.5,39.0,44.5
52.85,36.75,40.75,40.5,39.0,44.25
52.900000000000006,36.75,40.75,40.5,39.0,44.5
52.95,36.75,40.75,40.5,39.0,44.5
53.0,36.75,40.75,40.5,39.0,44.5
53.050000000000004,36.75,40.75,40.5,39.0,44.5
53.1,36.75,40.75,40.5,39.0,44.5
53.150000000000006,36.75,40.75,40.5,39.0,44.25
53.2,36.75,40.75,40.5,39.0,44.5
53.25,36.75,40.75,40.5,38.75,44.5
53.300000000000004,36.75,40.75,40.5,38.75,44.5
53.35,36.75,40.75,40.5,39.0,44.25
53.400000000000006,36.75,40.75,40.5,39.0,44.25
53.45,36.75,40.75,40.5,39.0,44.25
53.5,36.75,40.75,40.5,39.0,44.5
53.550000000000004,36.75,40.75,40.5,39.0,44.5
53.6,36.75,40.75,40.5,39.0,44.5
53.650000000000006,36.75,40.75,40.5,39.0,44.5
53.7,36.75,40.75,40.5,39.0,44.5
53.75,36.75,40.75,40.5,39.0,44.5
53.800000000000004,36.75,40.75,40.5,39.0,44.5
53.85,36.75,40.75,40.5,39.0,44.5
53.900000000000006,36.75,40.75,40.5,39.0,44.25
53.95,36.75,40.75,40.5,39.0,44.25
54.0,36.75,40.75,40.5,39.0,44.25
54.050000000000004,36.75,40.75,40.5,39.0,44.5
54.1,36.75,40.75,40.5,39.0,44.5
54.150000000000006,36.75,40.75,40.5,38.75,44.5
54.2,36.75,40.75,40.5,39.0,44.25
54.25,36.75,40.75,40.5,39.0,44.25
54.300000000000004,36.75,40.75,40.5,39.0,44.25
54.35,36.75,40.75,40.5,39.0,44.5
54.400000000000006,36.75,40.75,40.5,39.0,44.25
54.45,36.75,40.75,40.5,38.75,44.25
54.5,36.75,40.75,40.5,38.75,44.5
54.550000000000004,36.75,40.75,40.5,38.75,44.5
54.6,36.5,40.75,40.5,38.75,44.5
54.650000000000006,36.75,40.75,40.5,38.75,44.25
54.7,36.75,40.75,40.5,38.75,44.25
54.75,36.75,40.5,40.5,38.75,44.25
54.800000000000004,36.75,40.5,40.5,38.75,44.5
54.85,36.75,40.5,40.25,38.75,44.5
54.900000000000006,36.75,40.75,40.25,38.75,44.5
54.95,36.5,40.75,40.5,38.75,44.25
55.0,36.5,40.75,40.5,38.75,44.25
55.050000000000004,36.75,40.75,40.5,38.75,44.25
55.1,36.75,40.75,40.5,38.75,44.5
55.150000000000006,36.75,40.75,40.5,38.75,44.25
55.2,36.75,40.5,40.5,38.75,44.25
55.25,36.75,40.5,40.5,38.75,44.25
55.300000000000004,36.75,40.5,40.5,38.75,44.25
55.35,36.75,40.5,40.5,38.75,44.25
55.400000000000006,36.75,40.5,40.5,38.75,44.5
55.45,36.75,40.5,40.5,38.75,44.25
55.5,36.75,40.75,40.5,38.75,44.25
55.550000000000004,36.75,40.75,40.5,38.75,44.25
55.6,36.75,40.75,40.5,38.75,44.25
55.650000000000006,36.75,40.5,40.5,38.75,44.25
55.7,36.75,40.75,40.5,38.75,44.25
55.75,36.75,40.75,40.5,38.75,44.25
55.800000000000004,36.75,40.5,40.5,38.75,44.25
55.85,36.75,40.75,40.5,38.75,44.25
55.900000000000006,36.75,40.75,40.5,38.75,44.25
55.95,36.75,40.75,40.5,38.75,44.25
56.0,36.75,40.75,40.5,38.75,44.25
56.050000000000004,36.75,40.75,40.5,38.75,44.25
56.1,36.75,40.5,40.5,38.75,44.25
56.150000000000006,36.75,40.75,40.5,38.75,44.25
56.2,36.75,40.75,40.25,38.75,44.25
56.25,36.75,40.75,40.5,38.75,44.25
56.300000000000004,36.5,40.5,40.5,38.75,44.25
56.35,36.5,40.5,40.5,38.75,44.5
56.400000000000006,36.5,40.5,40.5,38.75,44.25
56.45,36.5,40.5,40.5,38.75,44.25
56.5,36.5,40.75,40.25,38.75,44.25
56.550000000000004,36.5,40.75,40.25,38.75,44.25
56.6,36.5,40.5,40.25,38.75,44.25
56.650000000000006,36.5,40.75,40.25,38.75,44.25
56.7,36.75,40.75,40.5,38.75,44.25
56.75,36.5,40.75,40.5,38.75,44.25
56.800000000000004,36.5,40.75,40.5,38.75,44.25
56.85,36.5,40.75,40.5,38.75,44.25
56.900000000000006,36.75,40.75,40.5,38.75,44.25
56.95,36.5,40.75,40.5,38.75,44.25
57.0,36.5,40.75,40.5,38.75,44.25
57.050000000000004,36.75,40.5,40.5,38.75,44.25
57.1,36.5,40.5,40.25,38.5,44.25
57.150000000000006,36.5,40.5,40.5,38.5,44.25
57.2,36.75,40.75,40.5,38.5,44.25
57.25,36.5,40.5,40.5,38.75,44.25
57.300000000000004,36.5,40.5,40.5,38.75,44.25
57.35,36.5,40.5,40.5,38.5,44.25
57.400000000000006,36.5,40.5,40.5,38.75,44.25
57.45,36.5,40.5,40.5,38.75,44.25
57.5,36.5,40.75,40.5,38.5,44.25
57.550000000000004,36.5,40.75,40.5,38.75,44.25
57.6,36.5,40.75,40.5,38.75,44.25
57.650000000000006,36.5,40.75,40.5,38.5,44.25
57.7,36.5,40.5,40.25,38.5,44.25
57.75,36.5,40.5,40.5,38.5,44.25
57.800000000000004,36.5,40.5,40.5,38.5,44.25
57.85,36.5,40.5,40.5,38.5,44.25
57.900000000000006,36.5,40.5,40.25,38.5,44.25
57.95,36.75,40.75,40.25,38.75,44.25
58.0,36.5,40.5,40.25,38.5,44.25
58.050000000000004,36.5,40.5,40.5,38.5,44.25
58.1,36.5,40.5,40.5,38.5,44.25
58.150000000000006,36.5,40.5,40.5,38.5,44.25
58.2,36.5,40.5,40.5,38.5,44.25
58.25,36.5,40.75,40.5,38.5,44.25
58.300000000000004,36.5,40.5,40.5,38.5,44.25
58.35,36.5,40.5,40.25,38.5,44.25
58.400000000000006,36.5,40.5,40.25,38.5,44.25
58.45,36.5,40.5,40.5,38.5,44.25
58.5,36.5,40.5,40.25,38.5,44.25
58.550000000000004,36.5,40.5,40.25,38.5,44.25
58.6,36.5,40.5,40.25,38.5,44.25
58.650000000000006,36.5,40.5,40.25,38.5,44.25
58.7,36.5,40.5,40.5,38.5,44.25
58.75,36.5,40.5,40.5,38.5,44.25
58.800000000000004,36.5,40.5,40.25,38.5,44.25
58.85,36.5,40.5,40.25,38.5,44.25
58.900000000000006,36.5,40.5,40.25,38.5,44.25
58.95,36.5,40.5,40.5,38.5,44.25
59.0,36.5,40.5,40.5,38.5,44.25
59.050000000000004,36.5,40.5,40.5,38.5,44.25
59.1,36.5,40.5,40.5,38.5,44.25
59.150000000000006,36.5,40.5,40.25,38.5,44.25
59.2,36.5,40.5,40.25,38.5,44.25
59.25,36.5,40.5,40.25,38.5,44.25
59.300000000000004,36.5,40.5,40.25,38.5,44.25
59.35,36.5,40.5,40.25,38.5,44.25
59.400000000000006,36.5,40.5,40.5,38.5,44.25
59.45,36.5,40.5,40.25,38.5,44.25
59.5,36.5,40.5,40.25,38.5,44.25
59.550000000000004,36.5,40.5,40.25,38.5,44.25
59.6,36.5,40.5,40.25,38.5,44.25
59.650000000000006,36.5,40.5,40.25,38.5,44.25
59.7,36.5,40.5,40.5,38.5,44.25
59.75,36.5,40.5,40.25,38.5,44.25
59.800000000000004,36.5,40.5,40.25,38.5,44.25
59.85,36.5,40.5,40.25,38.5,44.25
59.900000000000006,36.5,40.5,40.25,38.5,44.25
59.95,36.5,40.5,40.25,38.5,44.25
60.0,36.5,40.5,40.25,38.5,44.25
60.050000000000004,36.5,40.5,40.5,38.5,44.5
60.1,36.5,40.5,40.5,38.5,44.5
60.150000000000006,36.5,40.5,40.25,38.5,44.25
60.2,36.5,40.5,40.25,38.5,44.25
60.25,36.5,40.5,40.25,38.5,44.25
60.300000000000004,36.5,40.5,40.25,38.5,44.25
60.35,36.5,40.5,40.25,38.5,44.25
60.400000000000006,36.5,40.5,40.25,38.5,44.25
60.45,36.5,40.5,40.25,38.5,44.25
60.5,36.5,40.5,40.25,38.5,44.25
60.550000000000004,36.5,40.5,40.25,38.5,44.25
60.6,36.5,40.5,40.25,38.5,44.25
60.650000000000006,36.5,40.5,40.25,38.5,44.25
60.7,36.5,40.5,40.25,38.5,44.25
60.75,36.5,40.5,40.25,38.5,44.25
60.800000000000004,36.5,40.5,40.25,38.5,44.25
60.85,36.5,40.5,40.25,38.5,44.25
60.900000000000006,36.5,40.5,40.25,38.5,44.25
60.95,36.5,40.5,40.25,38.5,44.25
61.0,36.25,40.5,40.25,38.5,44.25
61.050000000000004,36.5,40.5,40.25,38.5,44.25
61.1,36.5,40.5,40.25,38.5,44.25
61.150000000000006,36.5,40.5,40.25,38.25,44.25
61.2,36.5,40.5,40.25,38.5,44.25
61.25,36.5,40.5,40.25,38.5,44.25
61.300000000000004,36.5,40.5,40.25,38.5,44.25
61.35,36.5,40.5,40.25,38.25,44.25
61.400000000000006,36.5,40.5,40.25,38.25,44.25
61.45,36.5,40.5,40.25,38.25,44.25
61.5,36.5,40.5,40.25,38.25,44.25
61.550000000000004,36.5,40.5,40.25,38.25,44.25
61.6,36.5,40.5,40.25,38.25,44.25
61.650000000000006,36.5,40.5,40.25,38.25,44.25
61.7,36.5,40.5,40.25,38.25,44.25
61.75,36.5,40.5,40.25,38.25,44.25
61.800000000000004,36.5,40.5,40.25,38.5,44.25
61.85,36.5,40.5,40.25,38.5,44.25
61.900000000000006,36.5,40.5,40.25,38.25,44.25
61.95,36.5,40.5,40.25,38.25,44.25
62.0,36.5,40.5,40.25,38.25,44.25
62.050000000000004,36.5,40.5,40.25,38.25,44.25
62.1,36.5,40.5,40.25,38.25,44.25
62.150000000000006,36.5,40.5,40.25,38.25,44.25
62.2,36.5,40.5,40.25,38.25,44.25
62.25,36.5,40.5,40.25,38.25,44.25
62.300000000000004,36.5,40.5,40.25,38.25,44.25
62.35,36.5,40.5,40.25,38.25,44.25
62.400000000000006,36.5,40.5,40.25,38.25,44.25
62.45,36.5,40.5,40.25,38.25,44.25
62.5,36.5,40.5,40.25,38.25,44.25
62.550000000000004,36.5,40.5,40.25,38.25,44.25
62.6,36.5,40.5,40.25,38.25,44.0
62.650000000000006,36.5,40.5,40.25,38.25,44.25
62.7,36.5,40.5,40.25,38.25,44.25
62.75,36.5,40.5,40.25,38.25,44.25
62.800000000000004,36.25,40.5,40.25,38.25,44.25
62.85,36.5,40.5,40.25,38.25,44.25
62.900000000000006,36.5,40.5,40.25,38.25,44.25
62.95,36.5,40.5,40.25,38.25,44.25
63.0,36.25,40.5,40.25,38.25,44.25
63.050000000000004,36.25,40.5,40.25,38.25,44.25
63.1,36.5,40.5,40.25,38.25,44.25
63.150000000000006,36.25,40.5,40.25,38.25,44.25
63.2,36.25,40.5,40.25,38.25,44.25
63.25,36.5,40.5,40.25,38.25,44.25
63.300000000000004,36.25,40.5,40.25,38.25,44.25
63.35,36.25,40.5,40.25,38.25,44.25
63.400000000000006,36.25,40.5,40.25,38.25,44.25
63.45,36.25,40.5,40.25,38.25,44.25
63.5,36.25,40.5,40.25,38.25,44.25
63.550000000000004,36.25,40.5,40.25,38.25,44.25
63.6,36.25,40.5,40.25,38.25,44.25
63.650000000000006,36.25,40.5,40.25,38.25,44.25
63.7,36.25,40.5,40.25,38.25,44.0
63.75,36.25,40.5,40.25,38.25,44.0
63.800000000000004,36.5,40.25,40.25,38.25,44.25
63.85,36.5,40.25,40.25,38.25,44.0
63.900000000000006,36.5,40.5,40.25,38.25,44.0
63.95,36.5,40.5,40.25,38.25,44.25
64.0,36.5,40.5,40.25,38.25,44.25
64.05,36.25,40.5,40.25,38.25,44.25
64.10000000000001,36.25,40.25,40.25,38.25,44.00000000000071
64.15,36.25,40.25,40.25,38.25,44.25
64.2,36.25,40.5,40.25,38.25,44.25
64.25,36.25,40.5,40.25,38.25,44.0
64.3,36.25,40.5,40.25,38.25,44.25
64.35000000000001,36.25,40.5,40.25,38.25,44.25
64.4,36.25,40.5,40.25,38.25,44.25
64.45,36.25,40.5,40.25,38.25,44.25
64.5,36.25,40.25,40.25,38.25,44.25
64.55,36.25,40.5,40.25,38.25,44.25
64.60000000000001,36.25,40.49999999999929,40.25,38.25,44.0
64.65,36.25,40.25,40.25,38.25,44.0
64.7,36.25,40.5,40.25,38.25,44.0
64.75,36.25,40.5,40.25,38.25,44.0
64.8,36.25,40.5,40.25,38.25,44.0
64.85000000000001,36.25,40.25,40.25,38.25,44.25
64.9,36.25,40.25,40.25,38.25,44.25
64.95,36.25,40.25,40.25,38.25,44.25
65.0,36.25,40.5,40.25,38.25,44.25
65.05,36.25,40.5,40.25,38.25,44.0
65.10000000000001,36.25,40.5,40.25,38.25,44.00000000000071
65.15,36.25,40.5,40.25,38.25,44.25
65.2,36.25,40.5,40.25,38.25,44.0
65.25,36.25,40.25,40.25,38.25,44.0
65.3,36.25,40.5,40.25,38.25,44.25
65.35000000000001,36.25,40.5,40.25,38.25,44.00000000000071
65.4,36.25,40.5,40.25,38.25,44.25
65.45,36.25,40.25,40.25,38.0,44.25
65.5,36.25,40.25,40.25,38.0,44.25
65.55,36.25,40.5,40.25,38.25,44.0
65.60000000000001,36.25,40.25,40.25,38.25,44.0
65.65,36.25,40.25,40.25,38.25,44.0
65.7,36.25,40.5,40.25,38.25,44.0
65.75,36.25,40.25,40.25,38.25,44.0
65.8,36.25,40.25,40.25,38.25,44.0
65.85000000000001,36.25,40.25,40.25,38.24999999999929,44.0
65.9,36.25,40.25,40.25,38.0,44.0
65.95,36.25,40.25,40.25,38.0,44.25
66.0,36.25,40.25,40.25,38.0,44.0
66.05,36.25,40.25,40.25,38.0,44.0
66.10000000000001,36.25,40.25000000000071,40.25,38.0,44.0
66.15,36.25,40.5,40.25,38.0,44.0
66.2,36.25,40.25,40.25,38.0,44.0
66.25,36.25,40.25,40.25,38.0,44.0
66.3,36.25,40.25,40.25,38.0,44.0
66.35000000000001,36.25,40.25,40.25,38.0,44.00000000000071
66.4,36.25,40.25,40.25,38.0,44.25
66.45,36.25,40.25,40.25,38.0,44.0
66.5,36.25,40.25,40.25,38.0,44.0
66.55,36.25,40.25,40.25,38.0,44.0
66.60000000000001,36.25,40.25,40.25,38.0,44.0
66.65,36.25,40.25,40.25,38.0,44.0
66.7,36.25,40.25,40.0,38.0,44.0
66.75,36.25,40.25,40.25,38.0,44.0
66.8,36.25,40.25,40.25,38.0,44.0
66.85000000000001,36.25,40.25,40.25,38.0,44.0
66.9,36.25,40.25,40.25,38.0,44.0
66.95,36.25,40.25,40.25,38.0,44.0
67.0,36.25,40.25,40.25,38.0,44.0
67.05,36.25,40.25,40.25,38.0,44.0
67.10000000000001,36.0,40.25,40.25,38.0,44.0
67.15,36.25,40.25,40.25,38.0,44.0
67.2,36.25,40.25,40.25,38.0,44.0
67.25,36.25,40.25,40.25,38.0,44.0
67.3,36.25,40.25,40.25,38.0,44.0
67.35000000000001,36.25,40.25,40.25,38.0,44.0
67.4,36.25,40.25,40.25,38.0,44.0
67.45,36.25,40.25,40.25,38.0,44.0
67.5,36.25,40.25,40.0,38.0,44.0
67.55,36.25,40.25,40.0,38.0,44.0
67.60000000000001,36.25,40.25,40.25,38.0,44.0
67.65,36.25,40.25,40.25,38.0,44.0
67.7,36.25,40.25,40.25,38.0,44.0
67.75,36.25,40.25,40.25,38.0,44.0
67.8,36.25,40.25,40.25,38.0,44.0
67.85000000000001,36.25,40.25,40.25,38.0,44.0
67.9,36.25,40.25,40.25,38.0,44.0
67.95,36.25,40.25,40.0,38.0,44.0
68.0,36.25,40.25,40.0,38.0,44.0
68.05,36.25,40.25,40.25,38.0,44.0
68.10000000000001,36.25,40.25,40.25,38.0,44.0
68.15,36.25,40.25,40.25,38.0,44.0
68.2,36.25,40.25,40.25,38.0,44.0
68.25,36.25,40.25,40.25,38.0,44.0
68.3,36.25,40.25,40.25,38.0,44.0
68.35000000000001,36.25,40.25,40.25,38.0,44.0
68.4,36.25,40.25,40.25,38.0,44.0
68.45,36.25,40.25,40.25,38.0,44.0
68.5,36.25,40.25,40.25,38.0,44.0
68.55,36.25,40.25,40.25,38.0,44.0
68.60000000000001,36.25,40.25,40.0,38.0,44.0
68.65,36.25,40.25,40.0,38.0,44.0
68.7,36.25,40.25,40.0,38.0,44.0
68.75,36.25,40.25,40.25,38.0,44.0
68.8,36.25,40.25,40.25,38.0,44.0
68.85000000000001,36.25,40.25,40.0,38.0,44.0
68.9,36.25,40.25,40.0,38.0,44.0
68.95,36.25,40.25,40.0,38.0,44.0
69.0,36.25,40.25,40.0,38.0,44.0
69.05,36.25,40.25,40.25,38.0,44.0
69.10000000000001,36.25,40.25,40.25,38.0,44.0
69.15,36.25,40.25,40.0,38.0,44.0
69.2,36.25,40.25,40.0,38.0,44.0
69.25,36.25,40.25,40.0,38.0,44.0
69.3,36.25,40.25,40.0,38.0,44.0
69.35000000000001,36.25,40.25,40.0,38.0,44.0
69.4,36.25,40.25,40.0,38.0,44.0
69.45,36.25,40.25,40.0,38.0,44.0
69.5,36.25,40.25,40.0,38.0,44.0
69.55,36.25,40.25,40.0,38.0,44.0
69.60000000000001,36.25,40.25,40.25,38.0,44.0
69.65,36.25,40.25,40.25,38.0,44.0
69.7,36.25,40.25,40.25,38.0,44.0
69.75,36.25,40.25,40.0,38.0,44.0
69.8,36.25,40.25,40.0,38.0,44.0
69.85000000000001,36.25,40.25,40.0,38.0,44.0
69.9,36.25,40.25,40.0,38.0,44.0
69.95,36.25,40.25,40.0,38.0,44.0
70.0,36.25,40.25,40.0,38.0,44.0
70.05,36.25,40.25,40.0,38.0,44.0
70.10000000000001,36.25,40.25,40.0,37.99999999999929,44.0
70.15,36.25,40.25,40.0,37.75,44.0
70.2,36.25,40.25,40.0,38.0,44.0
70.25,36.25,40.25,40.0,38.0,44.0
70.3,36.25,40.25,40.0,37.75,44.0
70.35000000000001,36.25,40.25,40.0,38.0,44.0
70.4,36.25,40.25,40.0,38.0,44.0
70.45,36.25,40.25,40.0,37.75,44.0
70.5,36.25,40.25,40.0,37.75,44.0
70.55,36.25,40.25,40.0,37.75,44.0
70.60000000000001,36.25,40.25,40.0,37.75,44.0
70.65,36.25,40.25,40.0,37.75,44.0
70.7,36.25,40.25,40.0,37.75,44.0
70.75,36.25,40.25,40.0,37.75,44.0
70.8,36.25,40.25,40.0,37.75,44.0
70.85000000000001,36.25,40.25,40.0,37.75,44.0
70.9,36.0,40.25,40.0,37.75,44.0
70.95,36.25,40.25,40.0,37.75,44.0
71.0,36.25,40.25,40.0,37.75,44.0
71.05,36.25,40.25,40.0,37.75,44.0
71.10000000000001,36.25,40.25,40.0,37.75,44.0
71.15,36.25,40.25,40.0,37.75,44.0
71.2,36.25,40.25,40.0,37.75,44.0
71.25,36.0,40.25,40.0,37.75,44.0
71.3,36.0,40.25,40.0,37.75,44.0
71.35000000000001,36.25,40.25,40.0,37.75,44.0
71.4,36.25,40.25,40.0,37.75,44.0
71.45,36.25,40.25,40.0,37.75,44.0
71.5,36.0,40.25,40.0,38.0,44.0
71.55,36.0,40.25,40.0,37.75,44.0
71.60000000000001,36.0,40.25,40.0,37.75,44.0
71.65,36.0,40.25,40.0,37.75,44.0
71.7,36.0,40.25,40.0,37.75,44.0
71.75,36.0,40.25,40.0,37.75,44.0
71.8,36.25,40.25,40.0,37.75,44.0
71.85000000000001,36.25,40.25,40.0,37.75,44.0
71.9,36.25,40.25,40.0,37.75,44.0
71.95,36.0,40.0,40.0,37.75,44.0
72.0,36.0,40.25,40.0,37.75,44.0
72.05,36.0,40.25,40.0,37.75,44.0
72.10000000000001,36.0,40.25,40.0,37.75,44.0
72.15,36.25,40.25,40.0,37.75,44.0
72.2,36.25,40.25,40.0,37.75,44.0
72.25,36.0,40.25,40.0,37.75,44.0
72.3,36.25,40.25,40.0,37.75,44.0
72.35000000000001,36.25,40.25,40.0,37.75,44.0
72.4,36.0,40.25,40.0,37.75,44.0
72.45,36.25,40.25,40.0,37.75,44.0
72.5,36.25,40.25,40.0,37.75,44.0
72.55,36.25,40.25,40.0,37.75,44.0
72.60000000000001,36.0,40.0,40.0,37.75,44.0
72.65,36.0,40.0,40.0,37.75,44.0
72.7,36.25,40.25,40.0,37.75,44.0
72.75,36.0,40.0,40.0,37.75,44.0
72.8,36.0,40.0,40.0,37.75,44.0
72.85000000000001,36.0,40.25,40.0,37.75,44.0
72.9,36.25,40.25,40.0,37.75,44.0
72.95,36.25,40.25,40.0,37.75,44.0
73.0,36.0,40.25,40.0,37.75,44.0
73.05,36.25,40.0,40.0,37.75,44.0
73.10000000000001,36.25,40.0,40.0,37.75,44.0
73.15,36.0,40.0,40.0,37.75,44.0
73.2,36.0,40.0,40.0,37.75,44.0
73.25,36.0,40.25,40.0,37.75,44.0
73.3,36.0,40.25,40.0,37.75,44.0
73.35000000000001,36.0,40.25,40.0,37.75,44.0
73.4,36.0,40.25,40.0,37.75,44.0
73.45,36.0,40.25,40.0,37.75,44.0
73.5,36.0,40.0,40.0,37.75,44.0
73.55,36.0,40.0,40.0,37.75,44.0
73.60000000000001,36.0,40.0,40.0,37.75,43.75
73.65,36.0,40.0,40.0,37.75,43.75
73.7,36.0,40.25,40.0,37.75,43.75
73.75,36.0,40.25,40.0,37.75,44.0
73.8,36.0,40.25,40.0,37.75,44.0
73.85000000000001,36.0,40.0,40.0,37.75,43.75
73.9,36.0,40.0,40.0,37.75,43.75
73.95,36.0,40.25,40.0,37.75,43.75
74.0,36.0,40.0,40.0,37.75,43.75
74.05,36.0,40.0,40.0,37.75,44.0
74.10000000000001,36.25,40.25,40.0,37.75,44.0
74.15,36.0,40.25,40.0,37.75,44.0
74.2,36.0,40.25,40.0,37.75,44.0
74.25,36.0,40.0,40.0,37.75,44.0
74.3,36.0,40.0,40.0,37.75,43.75
74.35000000000001,36.0,40.0,40.0,37.75,43.75
74.4,36.0,40.0,40.0,37.75,43.75
74.45,36.0,40.0,40.0,37.75,43.75
74.5,36.0,40.0,40.0,37.75,44.0
74.55,36.0,40.0,40.0,37.75,44.0
74.60000000000001,36.0,40.25,40.0,37.75,43.75
74.65,36.0,40.25,39.75,37.75,43.75
74.7,36.0,40.25,39.75,37.75,43.75
74.75,36.0,40.0,40.0,37.75,43.75
74.8,36.0,40.0,40.0,37.75,43.75
74.85000000000001,36.0,40.0,40.0,37.75,43.75
74.9,36.0,40.0,40.0,37.75,43.75
74.95,36.0,40.0,40.0,37.75,43.75
75.0,36.0,40.0,40.0,37.75,43.75
75.05,36.0,40.0,40.0,37.75,43.75
75.10000000000001,36.0,40.0,40.0,37.75,43.75
75.15,36.0,40.0,40.0,37.75,43.75
75.2,36.0,40.25,40.0,37.75,43.75
75.25,36.0,40.25,40.0,37.75,43.75
75.3,36.0,40.0,40.0,37.75,43.75
75.35000000000001,36.0,40.0,40.0,37.75,43.75
