time (s),T1 (C),T2 (C),T3 (C),T4 (C),T5 (C)
75.4,36.0,40.0,40.0,37.75,43.75
75.45,36.0,40.0,40.0,37.75,43.75
75.5,36.0,40.0,40.0,37.75,43.75
75.55,36.0,40.0,40.0,37.75,43.75
75.60000000000001,36.0,40.0,40.0,37.75,43.75
75.65,36.0,40.0,40.0,37.75,43.75
75.7,36.0,40.0,40.0,37.75,43.75
75.75,36.0,40.0,40.0,37.75,43.75
75.8,36.0,40.0,40.0,37.75,43.75
75.85000000000001,36.0,40.0,40.0,37.75,43.75
75.9,36.0,40.0,40.0,37.75,43.75
75.95,36.0,40.0,40.0,37.5,43.75
76.0,36.0,40.0,40.0,37.5,43.75
76.05,36.0,40.0,40.0,37.75,43.75
76.10000000000001,36.0,40.0,40.0,37.5,43.75
76.15,36.0,40.0,40.0,37.5,43.75
76.2,36.0,40.0,40.0,37.75,43.75
76.25,36.0,40.0,40.0,37.75,43.75
76.3,36.0,40.0,40.0,37.75,43.75
76.35000000000001,36.0,40.0,40.0,37.75,43.75
76.4,36.0,40.0,40.0,37.75,43.75
76.45,36.0,40.0,40.0,37.75,43.75
76.5,36.0,40.0,40.0,37.75,43.75
76.55,36.0,40.0,40.0,37.5,43.75
76.60000000000001,36.0,40.0,40.0,37.5,43.75
76.65,36.0,40.0,39.75,37.5,43.75
76.7,36.0,40.0,39.75,37.75,43.75
76.75,36.0,40.0,40.0,37.75,43.75
76.80000000000001,36.0,40.0,40.0,37.75,43.75
76.85000000000001,36.0,40.0,40.0,37.74999999999929,43.75
76.9,36.0,40.0,40.0,37.5,43.75
76.95,36.0,40.0,39.75,37.5,43.75
77.0,36.0,40.0,39.75,37.75,43.75
77.05000000000001,36.0,40.0,40.0,37.75,43.75
77.10000000000001,36.0,40.0,39.75,37.74999999999929,43.75
77.15,36.0,40.0,39.75,37.5,43.75
77.2,36.0,40.0,39.75,37.5,43.75
77.25,36.0,40.0,40.0,37.5,43.75
77.30000000000001,36.0,40.0,40.0,37.5,43.75
77.35000000000001,36.0,40.0,39.75,37.5,43.75
77.4,36.0,40.0,40.0,37.5,43.75
77.45,36.0,40.0,40.0,37.5,43.75
77.5,36.0,40.0,39.75,37.5,43.75
77.55000000000001,36.0,40.0,40.0,37.5,43.75
77.60000000000001,36.0,40.0,40.0,37.5,43.75
77.65,36.0,40.0,39.75,37.5,43.75
77.7,36.0,40.0,40.0,37.5,43.75
77.75,36.0,40.0,40.0,37.5,43.75
77.80000000000001,36.0,40.0,39.75,37.5,43.75
77.85000000000001,36.0,40.0,39.75,37.5,43.75
77.9,36.0,40.0,39.75,37.5,43.75
77.95,36.0,40.0,39.75,37.5,43.75
78.0,36.0,40.0,39.75,37.5,43.75
78.05000000000001,36.0,40.0,39.75,37.5,43.75
78.10000000000001,36.0,40.0,39.75,37.5,43.75
78.15,36.0,40.0,39.75,37.5,43.75
78.2,36.0,40.0,39.75,37.5,43.75
78.25,36.0,40.0,39.75,37.5,43.75
78.30000000000001,36.0,40.0,39.75,37.5,43.75
78.35000000000001,36.0,40.0,39.75,37.5,43.75
78.4,36.0,40.0,39.75,37.5,43.75
78.45,36.0,40.0,39.75,37.5,43.75
78.5,36.0,40.0,39.75,37.5,43.75
78.55000000000001,36.0,40.0,39.75,37.5,43.75
78.60000000000001,36.0,40.0,39.75,37.5,43.75
78.65,36.0,40.0,39.75,37.5,43.75
78.7,36.0,40.0,39.75,37.5,43.75
78.75,36.0,40.0,39.75,37.5,43.75
78.80000000000001,36.0,40.0,39.75,37.5,43.75
78.85000000000001,36.0,40.0,39.75,37.5,43.75
78.9,36.0,40.0,39.75,37.5,43.75
78.95,36.0,40.0,39.75,37.5,43.75
79.0,36.0,40.0,39.75,37.5,43.75
79.05000000000001,36.0,40.0,39.75,37.5,43.75
79.10000000000001,36.0,40.0,40.0,37.5,43.75
79.15,36.0,40.0,40.0,37.5,43.75
79.2,36.0,40.0,39.75,37.5,43.75
79.25,36.0,40.0,39.75,37.5,43.75
79.30000000000001,36.0,40.0,39.75,37.5,43.75
79.35000000000001,36.0,40.0,39.75,37.5,43.75
79.4,36.0,40.0,39.75,37.5,43.75
79.45,36.0,40.0,39.75,37.5,43.75
79.5,36.0,40.0,39.75,37.5,43.75
79.55000000000001,36.0,40.0,39.75,37.5,43.75
79.60000000000001,36.0,40.0,39.75,37.5,43.75
79.65,36.0,40.0,39.75,37.5,43.75
79.7,36.0,40.0,39.75,37.5,43.75
79.75,36.0,40.0,39.75,37.5,43.75
79.80000000000001,36.0,40.0,39.75,37.5,43.75
79.85000000000001,36.0,40.0,39.75,37.5,43.75
79.9,36.0,40.0,39.75,37.5,43.75
79.95,36.0,40.0,39.75,37.5,43.75
80.0,36.0,40.0,39.75,37.5,43.75
80.05000000000001,36.0,40.0,39.75,37.5,43.75
80.10000000000001,36.0,40.0,39.75,37.5,43.75
80.15,36.0,40.0,39.75,37.5,43.75
80.2,36.0,40.0,39.75,37.25,43.75
80.25,36.0,40.0,39.75,37.5,43.75
80.30000000000001,36.0,40.0,39.75,37.5,43.75
80.35000000000001,36.0,40.0,39.75,37.5,43.75
80.4,36.0,40.0,39.75,37.5,43.75
80.45,36.0,40.0,39.75,37.5,43.75
80.5,36.0,40.0,39.75,37.5,43.75
80.55000000000001,36.0,40.0,39.75,37.25,43.74999999999929
80.60000000000001,36.0,40.0,39.75,37.25,43.5
80.65,36.0,40.0,39.75,37.25,43.5
80.7,36.0,40.0,39.75,37.25,43.75
80.75,36.0,40.0,39.75,37.25,43.75
80.80000000000001,36.0,40.0,39.75,37.25,43.74999999999929
80.85000000000001,36.0,40.0,39.75,37.25,43.50000000000071
80.9,36.0,40.0,39.75,37.25,43.75
80.95,36.0,40.0,39.75,37.5,43.75
81.0,34.75,39.75,39.75,37.25,43.75
81.05000000000001,34.75,39.75000000000071,39.75,37.25,43.75
81.10000000000001,36.0,40.0,39.75,37.25,43.75
81.15,36.0,40.0,39.75,37.25,43.75
81.2,36.0,40.0,39.75,37.25,43.5
81.25,36.0,40.0,39.75,37.25,43.5
81.30000000000001,36.0,40.0,39.75,37.25,43.74999999999929
81.35000000000001,36.0,40.0,39.75,37.25,43.5
81.4,36.0,40.0,39.75,37.25,43.5
81.45,36.0,40.0,39.75,37.25,43.5
81.5,36.0,40.0,39.75,37.25,43.5
81.55000000000001,36.0,40.0,39.75,37.25,43.5
81.60000000000001,36.0,40.0,39.75,37.25,43.50000000000071
81.65,36.0,40.0,39.75,37.25,43.75
81.7,36.0,40.0,39.75,37.5,43.75
81.75,36.0,39.75,39.75,37.25,43.75
81.80000000000001,36.0,39.75000000000071,39.75,37.25,43.5
81.85000000000001,35.75,39.99999999999929,39.75,37.25,43.5
81.9,36.0,39.75,39.75,37.25,43.5
81.95,36.0,39.75,39.75,37.25,43.75
82.0,36.0,39.75,39.75,37.25,43.75
82.05000000000001,36.0,39.75,39.75,37.25,43.74999999999929
82.10000000000001,36.0,39.75000000000071,39.75,37.25,43.5
82.15,36.0,40.0,39.75,37.25,43.5
82.2,36.0,40.0,39.75,37.25,43.5
82.25,36.0,40.0,39.75,37.25,43.5
82.30000000000001,36.0,39.75000000000071,39.75,37.25,43.5
82.35000000000001,36.0,40.0,39.75,37.25,43.5
82.4,36.0,40.0,39.75,37.25,43.5
82.45,35.75,40.0,39.75,37.25,43.5
82.5,35.75,39.75,39.75,37.25,43.5
82.55000000000001,35.75,39.75,39.75,37.25,43.74999999999929
82.60000000000001,36.0,39.75,39.75,37.25,43.5
82.65,35.75,39.75,39.75,37.25,43.5
82.7,35.75,39.75,39.75,37.25,43.5
82.75,35.75,39.75,39.75,37.25,43.5
82.80000000000001,35.75,39.75,39.75,37.25,43.5
82.85000000000001,35.75,39.75,39.75,37.25,43.5
82.9,36.0,39.75,39.75,37.25,43.5
82.95,35.75,39.75,39.75,37.25,43.5
83.0,35.75,39.75,39.75,37.25,43.5
83.05000000000001,36.0,39.75,39.75,37.25,43.5
83.10000000000001,36.0,39.75,39.75,37.25,43.5
83.15,36.0,39.75,39.75,37.25,43.5
83.2,35.75,39.75,39.75,37.25,43.5
83.25,35.75,39.75,39.75,37.25,43.5
83.30000000000001,35.75,39.75,39.75,37.25,43.5
83.35000000000001,35.75,39.75,39.75,37.25,43.5
83.4,36.0,39.75,39.75,37.25,43.5
83.45,35.75,39.75,39.75,37.25,43.5
83.5,35.75,39.75,39.75,37.25,43.5
83.55000000000001,35.75,39.75,39.75,37.25,43.5
83.60000000000001,35.75,39.75,39.75,37.25,43.5
83.65,35.75,39.75,39.75,37.25,43.5
83.7,35.75,39.75,39.75,37.25,43.5
83.75,35.75,39.75,39.75,37.25,43.5
83.80000000000001,35.75,39.75000000000071,39.75,37.25,43.5
83.85000000000001,35.75,39.99999999999929,39.75,37.25,43.5
83.9,35.75,39.75,39.75,37.25,43.5
83.95,35.75,39.75,39.75,37.25,43.5
84.0,35.75,39.75,39.75,37.25,43.5
84.05000000000001,35.75,39.75,39.75,37.0,43.5
84.10000000000001,35.75,39.75,39.75,37.00000000000071,43.5
84.15,35.75,39.75,39.75,37.25,43.5
84.2,36.0,39.75,39.75,37.25,43.5
84.25,36.0,39.75,39.75,37.25,43.5
84.30000000000001,35.75,39.75,39.75,37.25,43.5
84.35000000000001,35.75,39.75,39.75,37.25,43.5
84.4,35.75,39.75,39.75,37.25,43.5
84.45,35.75,39.75,39.75,37.25,43.5
84.5,35.75,39.75,39.75,37.25,43.5
84.55000000000001,35.75,39.75,39.75,37.25,43.5
84.60000000000001,35.75,39.75,39.75,37.25,43.5
84.65,35.75,39.75,39.75,37.25,43.5
84.7,35.75,39.75,39.75,37.25,43.5
84.75,35.75,39.75,39.75,37.25,43.5
84.80000000000001,35.75,39.75,39.75,37.25,43.5
84.85000000000001,35.75,39.75,39.75,37.25,43.5
84.9,35.75,39.75,39.75,37.25,43.5
84.95,35.75,39.75,39.75,37.25,43.5
85.0,35.75,39.75,39.75,37.25,43.5
85.05000000000001,35.75,39.75,39.75,37.25,43.5
85.10000000000001,35.75,39.75,39.75,37.25,43.5
85.15,35.75,39.75,39.75,37.25,43.5
85.2,35.75,39.75,39.75,37.25,43.5
85.25,35.75,39.75,39.75,37.25,43.5
85.30000000000001,35.75,39.75,39.75,37.25,43.5
85.35000000000001,35.75,39.75,39.75,37.25,43.5
85.4,35.75,39.75,39.75,37.25,43.5
85.45,35.75,39.75,39.75,37.25,43.5
85.5,35.75,39.75,39.75,37.25,43.5
85.55000000000001,35.75,39.75,39.75,37.25,43.5
85.60000000000001,35.75,39.75,39.75,37.25,43.5
85.65,35.75,39.75,39.5,37.25,43.5
85.7,35.75,39.75,39.5,37.25,43.5
85.75,35.75,39.75,39.5,37.25,43.5
85.80000000000001,35.75,39.75,39.75,37.25,43.5
85.85000000000001,35.75,39.75,39.75,37.25,43.5
85.9,35.75,39.75,39.75,37.25,43.5
85.95,35.75,39.75,39.75,37.25,43.5
86.0,35.75,39.75,39.75,37.25,43.5
86.05000000000001,35.75,39.75,39.75,37.25,43.5
86.10000000000001,35.75,39.75,39.75,37.25,43.5
86.15,35.75,39.75,39.75,37.25,43.5
86.2,35.75,39.75,39.5,37.25,43.5
86.25,35.75,39.75,39.75,37.25,43.5
86.30000000000001,35.75,39.75,39.75,37.25,43.5
86.35000000000001,35.75,39.75,39.5,37.25,43.5
86.4,35.75,39.75,39.5,37.25,43.5
86.45,35.75,39.75,39.5,37.25,43.5
86.5,35.75,39.75,39.75,37.0,43.5
86.55000000000001,35.75,39.75,39.5,37.00000000000071,43.5
86.60000000000001,35.75,39.75,39.5,37.25,43.5
86.65,35.75,39.75,39.75,37.25,43.5
86.7,35.75,39.75,39.5,37.25,43.5
86.75,35.75,39.75,39.5,37.25,43.5
86.80000000000001,35.75,39.75,39.5,37.25,43.5
86.85000000000001,35.75,39.75,39.5,37.24999999999929,43.5
86.9,35.75,39.75,39.5,37.0,43.5
86.95,35.75,39.75,39.5,37.25,43.5
87.0,35.75,39.75,39.5,37.25,43.5
87.05000000000001,35.75,39.75,39.5,37.0,43.5
87.10000000000001,35.75,39.75,39.5,37.0,43.5
87.15,35.75,39.75,39.5,37.0,43.5
87.2,35.75,39.75,39.5,37.0,43.5
87.25,35.75,39.75,39.5,37.0,43.5
87.30000000000001,35.75,39.75,39.5,37.00000000000071,43.5
87.35000000000001,35.75,39.75,39.5,37.24999999999929,43.5
87.4,35.75,39.75,39.5,37.0,43.5
87.45,35.75,39.75,39.75,37.0,43.5
87.5,35.75,39.75,39.75,37.25,43.5
87.55000000000001,35.75,39.75,39.5,37.0,43.5
87.60000000000001,35.75,39.75,39.5,37.0,43.5
87.65,35.75,39.75,39.5,37.0,43.5
87.7,35.75,39.75,39.5,37.0,43.5
87.75,35.75,39.75,39.5,37.0,43.5
87.80000000000001,35.75,39.50000000000071,39.5,37.0,43.5
87.85000000000001,35.75,39.75,39.5,37.0,43.5
87.9,35.75,39.75,39.5,37.0,43.5
87.95,35.75,39.75,39.5,37.0,43.5
88.0,35.75,39.75,39.5,37.0,43.5
88.05000000000001,35.75,39.75,39.5,37.0,43.25
88.10000000000001,35.75,39.75,39.5,37.0,43.25000000000071
88.15,35.75,39.75,39.5,37.0,43.5
88.2,35.75,39.75,39.5,37.0,43.5
88.25,35.75,39.75,39.5,37.0,43.5
88.30000000000001,35.75,39.75,39.5,37.0,43.5
88.35000000000001,35.75,39.75,39.5,37.0,43.5
88.4,35.75,39.75,39.5,37.0,43.5
88.45,35.75,39.75,39.5,37.0,43.5
88.5,35.75,39.75,39.5,37.0,43.5
88.55000000000001,35.75,39.75,39.5,37.0,43.5
88.60000000000001,35.75,39.75,39.5,37.0,43.5
88.65,35.75,39.75,39.5,37.0,43.5
88.7,35.75,39.75,39.5,37.0,43.5
88.75,35.75,39.75,39.5,37.0,43.5
88.80000000000001,35.75,39.75,39.5,37.0,43.25000000000071
88.85000000000001,35.75,39.75,39.5,37.0,43.5
88.9,35.75,39.75,39.5,37.0,43.5
88.95,35.75,39.75,39.5,37.0,43.5
89.0,35.75,39.5,39.5,37.0,43.5
89.05000000000001,35.75,39.75,39.5,37.0,43.5
89.10000000000001,35.75,39.74999999999929,39.5,37.0,43.5
89.15,35.75,39.5,39.5,37.0,43.5
89.2,35.75,39.75,39.5,37.0,43.5
89.25,35.75,39.75,39.5,37.0,43.5
89.30000000000001,35.75,39.75,39.5,37.0,43.5
89.35000000000001,35.75,39.74999999999929,39.5,37.0,43.5
89.4,35.75,39.5,39.5,37.0,43.5
89.45,35.75,39.5,39.5,37.0,43.5
89.5,35.75,39.5,39.5,37.0,43.5
89.55000000000001,35.75,39.5,39.5,37.0,43.25000000000071
89.60000000000001,35.75,39.5,39.5,37.0,43.5
89.65,35.75,39.5,39.5,37.0,43.5
89.7,35.75,39.75,39.5,37.0,43.5
89.75,35.75,39.75,39.5,37.0,43.5
89.80000000000001,35.75,39.74999999999929,39.5,37.0,43.5
89.85000000000001,35.75,39.5,39.5,37.0,43.5
89.9,35.75,39.5,39.5,37.0,43.5
89.95,35.75,39.5,39.5,37.0,43.5
90.0,35.75,39.5,39.5,37.0,43.5
90.05000000000001,35.75,39.50000000000071,39.5,37.0,43.5
90.10000000000001,35.75,39.74999999999929,39.5,37.0,43.5
90.15,35.75,39.5,39.5,37.0,43.5
90.2,35.75,39.5,39.5,37.0,43.5
90.25,35.75,39.5,39.5,37.0,43.5
90.30000000000001,35.75,39.5,39.5,37.0,43.25
90.35000000000001,35.75,39.5,39.5,37.0,43.25
90.4,35.75,39.5,39.5,37.0,43.25
90.45,35.75,39.5,39.5,37.0,43.25
90.5,35.75,39.5,39.5,37.0,43.5
90.55000000000001,35.5,39.5,39.5,37.0,43.5
90.60000000000001,35.5,39.5,39.5,37.0,43.5
90.65,35.5,39.5,39.5,37.0,43.5
90.7,35.5,39.5,39.5,37.0,43.5
90.75,35.75,39.5,39.5,37.0,43.5
90.80000000000001,35.75,39.5,39.5,36.99999999999929,43.25
90.85000000000001,35.75,39.5,39.5,36.75000000000071,43.25
90.9,35.75,39.5,39.5,37.0,43.25
90.95,35.75,39.5,39.5,37.0,43.5
91.0,35.75,39.5,39.5,37.0,43.5
91.05000000000001,35.5,39.5,39.5,37.0,43.25
91.10000000000001,35.5,39.5,39.5,37.0,43.25
91.15,35.75,39.5,39.5,37.0,43.25
91.2,35.75,39.5,39.5,37.0,43.25
91.25,35.75,39.5,39.5,37.0,43.25
91.30000000000001,35.75,39.5,39.5,37.0,43.25
91.35000000000001,35.5,39.5,39.5,37.0,43.25
91.4,35.5,39.5,39.5,37.0,43.25
91.45,35.75,39.5,39.5,37.0,43.25
91.5,35.75,39.5,39.5,37.0,43.25
91.55000000000001,35.75,39.5,39.5,37.0,43.25
91.60000000000001,35.5,39.5,39.5,37.0,43.25
91.65,35.5,39.5,39.5,37.0,43.25
91.7,35.5,39.5,39.5,37.0,43.25
91.75,35.5,39.5,39.5,37.0,43.25
91.80000000000001,35.75,39.5,39.5,37.0,43.25
91.85000000000001,35.75,39.5,39.5,37.0,43.25
91.9,35.5,39.5,39.5,37.0,43.25
91.95,35.75,39.5,39.5,37.0,43.25
92.0,35.75,39.5,39.5,37.0,43.25
92.05000000000001,35.75,39.5,39.5,37.0,43.25
92.10000000000001,35.75,39.5,39.5,37.0,43.25000000000071
92.15,35.75,39.5,39.5,37.0,43.5
92.2,35.75,39.5,39.5,37.0,43.25
92.25,35.5,39.5,39.5,36.75,43.25
92.30000000000001,35.5,39.5,39.5,36.75000000000071,43.25
92.35000000000001,35.75,39.5,39.5,37.0,43.25
92.4,35.5,39.5,39.5,37.0,43.25
92.45,35.5,39.5,39.5,37.0,43.25
92.5,35.75,39.5,39.5,37.0,43.25
92.55000000000001,35.75,39.5,39.5,37.0,43.25
92.60000000000001,35.75,39.5,39.5,37.0,43.25
92.65,35.5,39.5,39.5,37.0,43.25
92.7,35.75,39.5,39.5,37.0,43.25
92.75,35.75,39.5,39.5,37.0,43.25
92.80000000000001,35.75,39.5,39.5,37.0,43.25
92.85000000000001,35.75,39.5,39.5,37.0,43.25
92.9,35.75,39.5,39.5,37.0,43.25
92.95,35.75,39.5,39.5,37.0,43.25
93.0,35.75,39.5,39.5,37.0,43.25
93.05000000000001,35.5,39.5,39.5,36.75,43.25
93.10000000000001,35.5,39.5,39.5,36.75000000000071,43.25
93.15,35.75,39.5,39.5,37.0,43.25
93.2,35.5,39.5,39.5,37.0,43.25
93.25,35.5,39.5,39.5,37.0,43.25
93.30000000000001,35.5,39.5,39.5,37.0,43.25
93.35000000000001,35.5,39.5,39.5,37.0,43.25
93.4,35.5,39.5,39.5,37.0,43.25
93.45,35.75,39.5,39.5,37.0,43.25
93.5,35.75,39.5,39.5,36.75,43.25
93.55000000000001,35.75,39.5,39.5,36.75000000000071,43.25
93.60000000000001,35.5,39.5,39.5,37.0,43.25
93.65,35.5,39.5,39.5,37.0,43.25
93.7,35.5,39.5,39.5,37.0,43.25
93.75,35.5,39.5,39.5,37.0,43.25
93.80000000000001,35.5,39.5,39.5,37.0,43.25
93.85000000000001,35.5,39.5,39.5,36.99999999999929,43.25
93.9,35.75,39.5,39.5,36.75,43.25
93.95,35.5,39.5,39.5,37.0,43.25
94.0,35.5,39.5,39.5,37.0,43.25
94.05000000000001,35.75,39.5,39.5,36.75,43.25
94.10000000000001,35.75,39.5,39.5,36.75,43.25
94.15,35.75,39.5,39.5,36.75,43.25
94.2,35.5,39.5,39.5,37.0,43.25
94.25,35.75,39.5,39.5,37.0,43.25
94.30000000000001,35.75,39.5,39.5,36.99999999999929,43.25
94.35000000000001,35.5,39.5,39.5,36.75,43.25
94.4,35.5,39.5,39.5,36.75,43.25
94.45,35.5,39.5,39.5,36.75,43.25
94.5,35.5,39.5,39.5,36.75,43.25
94.55000000000001,35.5,39.5,39.5,37.0,43.25
94.60000000000001,35.5,39.5,39.5,37.0,43.25
94.65,35.5,39.5,39.5,37.0,43.25
94.7,35.5,39.5,39.5,36.75,43.25
94.75,35.5,39.5,39.5,36.75,43.25
94.80000000000001,35.75,39.5,39.5,36.75,43.25
94.85000000000001,35.5,39.5,39.5,36.75,43.25
94.9,35.5,39.5,39.5,36.75,43.25
94.95,35.5,39.5,39.5,36.75,43.25
95.0,35.5,39.5,39.5,36.75,43.25
95.05000000000001,35.5,39.5,39.5,36.75,43.25
95.10000000000001,35.5,39.5,39.5,36.75,43.25
95.15,35.5,39.5,39.5,36.75,43.25
95.2,35.5,39.5,39.5,36.75,43.25
95.25,35.75,39.5,39.5,36.75,43.25
95.30000000000001,35.5,39.5,39.5,36.75,43.25
95.35000000000001,35.5,39.5,39.5,36.75,43.25
95.4,35.5,39.5,39.5,36.75,43.25
95.45,35.5,39.5,39.5,36.75,43.25
95.5,35.5,39.5,39.25,36.75,43.25
95.55000000000001,35.5,39.5,39.25,36.75000000000071,43.25
95.60000000000001,35.5,39.5,39.25,37.0,43.25
95.65,35.5,39.5,39.25,37.0,43.25
95.7,35.5,39.5,39.25,36.75,43.25
95.75,35.5,39.5,39.25,36.75,43.25
95.80000000000001,35.5,39.25,39.5,36.75,43.00000000000071
95.85000000000001,35.5,39.25000000000071,39.5,36.75,43.25
95.9,35.5,39.5,39.5,36.75,43.25
95.95,35.5,39.5,39.25,36.75,43.25
96.0,35.5,39.5,39.5,36.75,43.25
96.05000000000001,35.5,39.5,39.5,36.75,43.25
96.10000000000001,35.5,39.5,39.5,36.75,43.25
96.15,35.5,39.5,39.25,36.75,43.25
96.2,35.5,39.5,39.25,36.75,43.25
96.25,35.5,39.5,39.5,36.75,43.25
96.30000000000001,35.5,39.49999999999929,39.5,36.75,43.25
96.35000000000001,35.5,39.25000000000071,39.5,36.75,43.24999999999929
96.4,35.5,39.5,39.25,36.75,43.0
96.45,35.5,39.5,39.25,36.75,43.25
96.5,35.5,39.5,39.25,36.75,43.25
96.55000000000001,35.5,39.5,39.5,36.75,43.25
96.60000000000001,35.5,39.5,39.25,36.75,43.25
96.65,35.5,39.5,39.25,36.75,43.25
96.7,35.5,39.25,39.5,36.75,43.25
96.75,35.5,39.25,39.25,36.75,43.25
96.80000000000001,35.5,39.25000000000071,39.25,36.75,43.25
96.85000000000001,35.5,39.5,39.5,36.75,43.25
96.9,35.5,39.5,39.25,36.75,43.25
96.95,35.5,39.5,39.25,36.75,43.25
97.0,35.5,39.5,39.25,36.75,43.0
97.05000000000001,35.5,39.49999999999929,39.25,36.75,43.25
97.10000000000001,35.5,39.25,39.25,36.75,43.25
97.15,35.5,39.25,39.25,36.75,43.25
97.2,35.5,39.25,39.25,36.75,43.0
97.25,35.5,39.5,39.25,36.75,43.0
97.30000000000001,35.5,39.25,39.25,36.75,43.0
97.35000000000001,35.5,39.25,39.25,36.75,43.0
97.4,35.5,39.25,39.25,36.75,43.0
97.45,35.5,39.25,39.5,36.75,43.25
97.5,35.5,39.25,39.25,36.75,43.25
97.55000000000001,35.5,39.25,39.25,36.75,43.25
97.60000000000001,35.5,39.25,39.25,36.75,43.24999999999929
97.65,35.5,39.25,39.25,36.75,43.0
97.7,35.5,39.25,39.25,36.75,43.0
97.75,35.5,39.25,39.25,36.75,43.0
97.80000000000001,35.5,39.25,39.25,36.75,43.0
97.85000000000001,35.5,39.25,39.25,36.75,43.0
97.9,35.5,39.25,39.25,36.75,43.0
97.95,35.5,39.25,39.25,36.75,43.0
98.0,35.5,39.25,39.25,36.75,43.0
98.05000000000001,35.5,39.25,39.25,36.75,43.0
98.10000000000001,35.5,39.25,39.25,36.75,43.00000000000071
98.15,35.5,39.25,39.25,36.75,43.25
98.2,35.5,39.25,39.25,36.75,43.25
98.25,35.5,39.25,39.25,36.75,43.0
98.30000000000001,35.5,39.25,39.25,36.75,43.0
98.35000000000001,35.5,39.25,39.25,36.75,43.0
98.4,35.5,39.25,39.25,36.75,43.0
98.45,35.5,39.25,39.25,36.75,43.0
98.5,35.5,39.25,39.25,36.75,43.0
98.55000000000001,35.5,39.25,39.25,36.75,43.0
98.60000000000001,35.5,39.25000000000071,39.25,36.75,43.0
98.65,35.5,39.5,39.25,36.75,43.0
98.7,35.5,39.5,39.25,36.75,43.0
98.75,35.5,39.25,39.25,36.75,43.0
98.80000000000001,35.5,39.5,39.25,36.75,43.0
98.85000000000001,35.5,39.49999999999929,39.25,36.75,43.0
98.9,35.5,39.25,39.25,36.75,43.0
98.95,35.5,39.5,39.25,36.75,43.0
99.0,35.5,39.5,39.25,36.75,43.0
99.05000000000001,35.5,39.25,39.25,36.75,43.0
99.10000000000001,35.5,39.25,39.25,36.75,43.0
99.15,35.5,39.25,39.25,36.75,43.0
99.2,35.5,39.25,39.25,36.75,43.0
99.25,35.5,39.25,39.25,36.75,43.0
99.30000000000001,35.5,39.25,39.25,36.75,43.0
99.35000000000001,35.5,39.25,39.25,36.75,43.0
99.4,35.5,39.25,39.25,36.75,43.0
99.45,35.5,39.25,39.25,36.75,43.0
99.5,35.5,39.25,39.25,36.75,43.0
99.55000000000001,35.5,39.25,39.25,36.75,43.0
99.60000000000001,35.5,39.25,39.25,36.75,43.0
99.65,35.5,39.25,39.25,36.75,43.0
99.7,35.5,39.25,39.25,36.75,43.0
99.75,35.5,39.25,39.25,36.75,43.0
99.80000000000001,35.5,39.25,39.25,36.75,43.0
99.85000000000001,35.5,39.25,39.25,36.75,43.0
99.9,35.5,39.25,39.25,36.75,43.0
99.95,35.5,39.25,39.25,36.75,43.0
100.0,35.5,39.25,39.25,36.75,43.0
