Time (s),Pressure (Torr),Laser output power (W),Laser peak power (W)
0.0,0.0,0.0,0.0
0.04155111312866211,0.0,0.0,0.0
0.08140420913696289,0.0,0.0,0.0
0.11365699768066406,0.0,0.0,0.0
0.14304041862487793,0.0,0.0,0.0
0.17345023155212402,0.0,0.0,0.0
0.20555496215820312,0.0,0.0,0.0
0.23610520362854004,0.0,0.0,0.0
0.26441097259521484,0.0,0.0,0.0
0.29544806480407715,0.0,0.0,0.0
0.32698488235473633,0.0,0.0,0.0
0.35752439498901367,0.0,0.0,0.0
0.39083337783813477,0.0,420.0,3263.0
0.42270708084106445,0.0,927.0,3263.0
0.4642186164855957,0.0,1693.0,3263.0
0.497220516204834,0.0,2198.0,3263.0
0.5392181873321533,0.0,2992.0,3263.0
0.5737326145172119,0.0,3165.0,3194.0
0.6127328872680664,0.0,3172.0,3198.0
0.6507377624511719,0.0,3175.0,3198.0
0.6818006038665771,0.0,2893.0,3203.0
0.7198019027709961,0.0,2113.0,3203.0
0.7593834400177002,0.0,1591.0,3203.0
0.79038405418396,0.0,1057.0,3203.0
0.8223826885223389,0.0,545.0,3203.0
0.8524212837219238,0.0,9.48,0.0
0.910930871963501,0.0,0.0,0.0
0.9559340476989746,0.0,0.0,0.0
0.9924449920654297,0.0,0.0,0.0
1.0204424858093262,0.0,0.0,0.0
1.051450252532959,0.0,0.0,0.0
1.0839612483978271,0.0,0.0,0.0
1.1129570007324219,0.0,0.0,0.0
1.1449949741363525,0.0,0.0,0.0
1.1810753345489502,0.0,0.0,0.0
1.2070746421813965,0.0,0.0,0.0
1.237818717956543,0.0,0.0,0.0
1.2733676433563232,0.0,0.0,0.0
1.3003597259521484,0.0,0.0,0.0
1.329740285873413,0.0,0.0,0.0
1.3630921840667725,0.0,0.0,0.0
1.3935518264770508,0.0,0.0,0.0
1.4268553256988525,0.0,0.0,0.0
1.4619231224060059,0.0,0.0,0.0
1.4871070384979248,0.0,0.0,0.0
1.5187017917633057,0.0,0.0,0.0
1.5501618385314941,0.0,0.0,0.0
1.5812838077545166,0.0,0.0,0.0
1.6137282848358154,0.0,0.0,0.0
1.6440796852111816,0.0,0.0,0.0
1.673917531967163,0.0,0.0,0.0
1.7045660018920898,0.0,0.0,0.0
1.7369117736816406,0.0,0.0,0.0
1.765979528427124,0.0,0.0,0.0
1.7976815700531006,0.0,0.0,0.0
1.8274900913238525,0.0,0.0,0.0
1.863297939300537,0.0,0.0,0.0
1.9037079811096191,0.0,0.0,0.0
1.935523509979248,0.0,0.0,0.0
1.966320276260376,0.0,0.0,0.0
1.9996135234832764,0.0,0.0,0.0
2.0264856815338135,0.0,0.0,0.0
2.0713844299316406,0.0,0.0,0.0
2.103395462036133,0.0,0.0,0.0
2.1344656944274902,0.0,0.0,0.0
2.1672275066375732,0.0,0.0,0.0
2.199946165084839,0.0,0.0,0.0
2.2308781147003174,0.0,0.0,0.0
2.2604777812957764,0.0,0.0,0.0
2.2905166149139404,0.0,0.0,0.0
2.320343255996704,0.0,0.0,0.0
2.351196765899658,0.0,0.0,0.0
2.3831260204315186,0.0,0.0,0.0
2.41318941116333,0.0,0.0,0.0
2.4447414875030518,0.0,0.0,0.0
2.4869747161865234,0.0,0.0,0.0
2.5195553302764893,0.0,0.0,0.0
2.5520241260528564,0.0,0.0,0.0
2.5814602375030518,0.0,0.0,0.0
2.6128036975860596,0.0,0.0,0.0
2.643155336380005,0.0,0.0,0.0
2.6795151233673096,0.0,0.0,0.0
2.7189524173736572,0.0,0.0,0.0
2.7519798278808594,0.0,0.0,0.0
2.7819576263427734,0.0,0.0,0.0
2.8125855922698975,0.0,0.0,0.0
2.84321665763855,0.0,0.0,0.0
2.879549026489258,0.0,0.0,0.0
2.9057343006134033,0.0,0.0,0.0
2.9377739429473877,0.0,0.0,0.0
2.968412399291992,0.0,0.0,0.0
3.0000364780426025,0.0,0.0,0.0
3.032036066055298,0.0,0.0,0.0
3.0621914863586426,0.0,0.0,0.0
3.091689348220825,0.0,0.0,0.0
3.1227028369903564,0.0,0.0,0.0
3.153834581375122,0.0,0.0,0.0
3.183856725692749,0.0,0.0,0.0
3.2140848636627197,0.0,0.0,0.0
3.24770188331604,0.0,0.0,0.0
3.278970956802368,0.0,0.0,0.0
3.307217836380005,0.0,0.0,0.0
3.3371644020080566,0.0,0.0,0.0
3.3706443309783936,0.0,0.0,0.0
3.401886224746704,0.0,0.0,0.0
3.43265962600708,0.0,0.0,0.0
3.463655948638916,0.0,0.0,0.0
3.5088043212890625,0.0,0.0,0.0
3.5393247604370117,0.0,0.0,0.0
3.570627212524414,0.0,0.0,0.0
3.601209878921509,0.0,0.0,0.0
3.6315417289733887,0.0,0.0,0.0
3.6640231609344482,0.0,0.0,0.0
3.706530809402466,0.0,0.0,0.0
3.7418971061706543,0.0,0.0,0.0
3.7740063667297363,0.0,0.0,0.0
3.8048553466796875,0.0,0.0,0.0
3.836054801940918,0.0,0.0,0.0
3.8680362701416016,0.0,0.0,0.0
3.903240919113159,0.0,0.0,0.0
3.943730592727661,0.0,0.0,0.0
3.9744760990142822,0.0,0.0,0.0
4.00637149810791,0.0,0.0,0.0
4.037834405899048,0.0,0.0,0.0
4.06833815574646,0.0,0.0,0.0
4.1115288734436035,0.0,0.0,0.0
4.145484447479248,0.0,0.0,0.0
4.183116912841797,0.0,0.0,0.0
4.208329200744629,0.0,0.0,0.0
4.239907741546631,0.0,0.0,0.0
4.271240234375,0.0,0.0,0.0
4.3090431690216064,0.0,0.0,0.0
4.3478851318359375,0.0,0.0,0.0
4.3797080516815186,0.0,0.0,0.0
4.411884307861328,0.0,0.0,0.0
4.442121982574463,0.0,0.0,0.0
4.472074747085571,0.0,0.0,0.0
4.506588697433472,0.0,0.0,0.0
4.535305500030518,0.0,0.0,0.0
4.566678762435913,0.0,0.0,0.0
4.596400499343872,0.0,0.0,0.0
4.62695574760437,0.0,0.0,0.0
4.657361268997192,0.0,0.0,0.0
4.687880277633667,0.0,0.0,0.0
4.718676567077637,0.0,0.0,0.0
4.749577045440674,0.0,0.0,0.0
4.78132963180542,0.0,0.0,0.0
4.81227970123291,0.0,0.0,0.0
4.841937065124512,0.0,0.0,0.0
4.873311758041382,0.0,0.0,0.0
4.906647443771362,0.0,0.0,0.0
4.947257995605469,0.0,0.0,0.0
4.980704307556152,0.0,0.0,0.0
4.9988038539886475,0.0,0.0,0.0
5.014092445373535,0.0,0.0,0.0
5.030811309814453,0.0,0.0,0.0
5.047216176986694,0.0,0.0,0.0
5.064668893814087,0.0,0.0,0.0
5.081325054168701,0.0,0.0,0.0
5.097445011138916,0.0,0.0,0.0
5.115411996841431,0.0,0.0,0.0
5.13651704788208,0.0,0.0,0.0
5.151996374130249,0.0,0.0,0.0
5.1678712368011475,0.0,0.0,0.0
5.185189962387085,0.0,0.0,0.0
5.201188564300537,0.0,0.0,0.0
5.216930389404297,0.0,0.0,0.0
5.246990919113159,0.0,0.0,0.0
5.263882160186768,0.0,0.0,0.0
5.2801549434661865,0.0,0.0,0.0
5.297935247421265,0.0,0.0,0.0
5.315926790237427,0.0,0.0,0.0
5.331971883773804,0.0,0.0,0.0
5.348392963409424,0.0,0.0,0.0
5.3644044399261475,0.0,0.0,0.0
5.380268096923828,0.0,0.0,0.0
5.397347450256348,0.0,0.0,0.0
5.413721323013306,0.0,0.0,0.0
5.4295265674591064,0.0,0.0,0.0
5.445599794387817,0.0,0.0,0.0
5.462762832641602,0.0,0.0,0.0
5.479749917984009,0.0,0.0,0.0
5.504514694213867,0.0,0.0,0.0
5.536887168884277,0.0,0.0,0.0
5.566832780838013,0.0,0.0,0.0
5.598124265670776,0.0,0.0,0.0
5.628530740737915,0.0,0.0,0.0
5.65973687171936,0.0,0.0,0.0
5.691224575042725,0.0,0.0,0.0
5.721367359161377,0.0,0.0,0.0
5.7496232986450195,0.0,0.0,0.0
5.782917499542236,0.0,0.0,0.0
5.8112452030181885,0.0,0.0,0.0
5.8266990184783936,0.0,0.0,0.0
5.84231972694397,0.0,0.0,0.0
5.859691858291626,0.0,0.0,0.0
5.8761680126190186,0.0,0.0,0.0
5.892303228378296,0.0,0.0,0.0
5.90867280960083,0.0,0.0,0.0
5.925899267196655,0.0,0.0,0.0
5.9409449100494385,0.0,0.0,0.0
5.95785665512085,0.0,0.0,0.0
6.000546455383301,0.0,0.0,0.0
6.031912565231323,0.0,0.0,0.0
6.063937425613403,0.0,0.0,0.0
6.094068288803101,0.0,0.0,0.0
6.129836320877075,0.0,0.0,0.0
6.155826807022095,0.0,0.0,0.0
6.186832666397095,0.0,0.0,0.0
6.216582536697388,0.0,0.0,0.0
6.24783182144165,0.0,0.0,0.0
6.280150890350342,0.0,0.0,0.0
6.308173418045044,0.0,0.0,0.0
6.339579820632935,0.0,0.0,0.0
6.3719141483306885,0.0,0.0,0.0
6.403686046600342,0.0,0.0,0.0
6.435159921646118,0.0,0.0,0.0
6.465503692626953,0.0,0.0,0.0
6.496288537979126,0.0,0.0,0.0
6.535815954208374,0.0,0.0,0.0
6.571741819381714,0.0,0.0,0.0
6.602267026901245,0.0,0.0,0.0
6.633474111557007,0.0,0.0,0.0
6.664746046066284,0.0,0.0,0.0
6.697065591812134,0.0,0.0,0.0
6.728259086608887,0.0,0.0,0.0
6.761005640029907,0.0,0.0,0.0
6.788865804672241,0.0,0.0,0.0
6.818869113922119,0.0,0.0,0.0
6.850992202758789,0.0,0.0,0.0
6.88216495513916,0.0,0.0,0.0
6.911278963088989,0.0,0.0,0.0
6.947972774505615,0.0,0.0,0.0
6.986429452896118,0.0,0.0,0.0
7.01867151260376,0.0,0.0,0.0
7.049986362457275,0.0,0.0,0.0
7.081063270568848,0.0,0.0,0.0
7.11071252822876,0.0,0.0,0.0
7.140973329544067,0.0,0.0,0.0
7.17276406288147,0.0,0.0,0.0
7.188262462615967,0.0,0.0,0.0
7.204729318618774,0.0,0.0,0.0
7.222624778747559,0.0,0.0,0.0
7.238745450973511,0.0,0.0,0.0
7.25580906867981,0.0,0.0,0.0
7.272601127624512,0.0,0.0,0.0
7.289865970611572,0.0,0.0,0.0
7.305661916732788,0.0,0.0,0.0
7.322692632675171,0.0,0.0,0.0
7.338984727859497,0.0,0.0,0.0
7.355213165283203,0.0,0.0,0.0
7.372109651565552,0.0,0.0,0.0
7.389864921569824,0.0,0.0,0.0
7.40601372718811,0.0,0.0,0.0
7.422059059143066,0.0,0.0,0.0
7.43808913230896,0.0,0.0,0.0
7.454802751541138,0.0,0.0,0.0
7.471270561218262,0.0,0.0,0.0
7.4878668785095215,0.0,0.0,0.0
7.503201007843018,0.0,0.0,0.0
7.520051002502441,0.0,0.0,0.0
7.536947250366211,0.0,0.0,0.0
7.559046983718872,0.0,0.0,0.0
7.575030088424683,0.0,0.0,0.0
7.591832637786865,0.0,0.0,0.0
7.6077611446380615,0.0,0.0,0.0
7.626075983047485,0.0,0.0,0.0
7.642969846725464,0.0,0.0,0.0
7.659728050231934,0.0,0.0,0.0
7.676981210708618,0.0,0.0,0.0
7.693955183029175,0.0,0.0,0.0
7.710948467254639,0.0,0.0,0.0
7.727545499801636,0.0,0.0,0.0
7.7522664070129395,0.0,0.0,0.0
7.770578145980835,0.0,0.0,0.0
7.785731554031372,0.0,0.0,0.0
7.801141977310181,0.0,0.0,0.0
7.818317174911499,0.0,0.0,0.0
7.8373236656188965,0.0,0.0,0.0
7.855162858963013,0.0,0.0,0.0
7.872740745544434,0.0,0.0,0.0
7.888880014419556,0.0,0.0,0.0
7.906724452972412,0.0,0.0,0.0
7.924892902374268,0.0,0.0,0.0
7.942979097366333,0.0,0.0,0.0
7.971863269805908,0.0,0.0,0.0
7.9879560470581055,0.0,0.0,0.0
8.005040407180786,0.0,0.0,0.0
8.0203537940979,0.0,0.0,0.0
8.038925409317017,0.0,0.0,0.0
8.056549787521362,0.0,0.0,0.0
8.073194026947021,0.0,0.0,0.0
8.103905200958252,0.0,0.0,0.0
8.133772373199463,0.0,0.0,0.0
8.164759874343872,0.0,0.0,0.0
8.193187236785889,0.0,0.0,0.0
8.21442985534668,0.0,0.0,0.0
8.256120920181274,0.0,0.0,0.0
8.286275625228882,0.0,0.0,0.0
8.317872762680054,0.0,0.0,0.0
8.349886178970337,0.0,0.0,0.0
8.379424095153809,0.0,0.0,0.0
8.40992784500122,0.0,0.0,0.0
8.440969944000244,0.0,0.0,0.0
8.472826957702637,0.0,0.0,0.0
8.50267505645752,0.0,0.0,0.0
8.532346248626709,0.0,0.0,0.0
8.57063889503479,0.0,0.0,0.0
8.607779741287231,0.0,0.0,0.0
8.639830827713013,0.0,0.0,0.0
8.671166181564331,0.0,0.0,0.0
8.70206594467163,0.0,0.0,0.0
8.732158899307251,0.0,0.0,0.0
8.77443790435791,0.0,0.0,0.0
8.809965372085571,0.0,0.0,0.0
8.841954231262207,0.0,0.0,0.0
8.872601509094238,0.0,0.0,0.0
8.904231786727905,0.0,0.0,0.0
8.93357253074646,0.0,0.0,0.0
8.990516185760498,0.0,0.0,0.0
9.02588438987732,0.0,0.0,0.0
9.05557107925415,0.0,0.0,0.0
9.087432622909546,0.0,0.0,0.0
9.11677360534668,0.0,0.0,0.0
9.148146152496338,0.0,0.0,0.0
9.192882061004639,0.0,0.0,0.0
9.227792739868164,0.0,0.0,0.0
9.257771015167236,0.0,0.0,0.0
9.290126085281372,0.0,0.0,0.0
9.321293592453003,0.0,0.0,0.0
9.352174043655396,0.0,0.0,0.0
9.38811182975769,0.0,0.0,0.0
9.427488088607788,0.0,0.0,0.0
9.459334135055542,0.0,0.0,0.0
9.490427494049072,0.0,0.0,0.0
9.520785570144653,0.0,0.0,0.0
9.550974607467651,0.0,0.0,0.0
9.59330415725708,0.0,0.0,0.0
9.62825322151184,0.0,0.0,0.0
9.65906572341919,0.0,0.0,0.0
9.689535140991211,0.0,0.0,0.0
9.720061302185059,0.0,0.0,0.0
9.751441478729248,0.0,0.0,0.0
9.793065309524536,0.0,0.0,0.0
9.82779836654663,0.0,0.0,0.0
9.85990309715271,0.0,0.0,0.0
9.8766770362854,0.0,0.0,0.0
9.892327547073364,0.0,0.0,0.0
9.908539056777954,0.0,0.0,0.0
9.924743413925171,0.0,0.0,0.0
9.940422534942627,0.0,0.0,0.0
9.955629348754883,0.0,0.0,0.0
9.972905397415161,0.0,0.0,0.0
9.98975944519043,0.0,0.0,0.0
10.015697479248047,0.0,0.0,0.0
10.048168420791626,0.0,0.0,0.0
10.07884693145752,0.0,0.0,0.0
10.107868909835815,0.0,0.0,0.0
10.139078617095947,0.0,0.0,0.0
10.16937518119812,0.0,0.0,0.0
10.199901580810547,0.0,0.0,0.0
10.230892896652222,0.0,0.0,0.0
10.26093077659607,0.0,0.0,0.0
10.291478872299194,0.0,0.0,0.0
10.322513818740845,0.0,0.0,0.0
10.353206157684326,0.0,0.0,0.0
10.385799169540405,0.0,0.0,0.0
10.413797855377197,0.0,0.0,0.0
10.443797588348389,0.0,0.0,0.0
10.47310209274292,0.0,0.0,0.0
10.504162788391113,0.0,0.0,0.0
10.535161972045898,0.0,0.0,0.0
10.567233800888062,0.0,0.0,0.0
10.603744745254517,0.0,0.0,0.0
10.628743886947632,0.0,0.0,0.0
10.65877914428711,0.0,0.0,0.0
10.689456939697266,0.0,0.0,0.0
10.71948790550232,0.0,0.0,0.0
10.735981464385986,0.0,0.0,0.0
10.753017663955688,0.0,0.0,0.0
10.770282983779907,0.0,0.0,0.0
10.788889646530151,0.0,0.0,0.0
10.807877540588379,0.0,0.0,0.0
10.823298692703247,0.0,0.0,0.0
10.839792013168335,0.0,0.0,0.0
10.855510950088501,0.0,0.0,0.0
10.871332168579102,0.0,0.0,0.0
10.8877432346344,0.0,0.0,0.0
10.903294086456299,0.0,0.0,0.0
10.91983437538147,0.0,0.0,0.0
10.935420513153076,0.0,0.0,0.0
10.95156478881836,0.0,0.0,0.0
10.969099044799805,0.0,0.0,0.0
10.984982013702393,0.0,0.0,0.0
11.004626274108887,0.0,0.0,0.0
11.020636796951294,0.0,0.0,0.0
11.036342144012451,0.0,0.0,0.0
11.052059888839722,0.0,0.0,0.0
11.06808853149414,0.0,0.0,0.0
11.086205005645752,0.0,0.0,0.0
11.103964567184448,0.0,0.0,0.0
11.120201826095581,0.0,0.0,0.0
11.139021635055542,0.0,0.0,0.0
11.155761480331421,0.0,0.0,0.0
11.172152757644653,0.0,0.0,0.0
11.18916130065918,0.0,0.0,0.0
11.212528944015503,0.0,0.0,0.0
11.22800350189209,0.0,0.0,0.0
11.244023323059082,0.0,0.0,0.0
11.263610124588013,0.0,0.0,0.0
11.278795003890991,0.0,0.0,0.0
11.294924259185791,0.0,0.0,0.0
11.311130285263062,0.0,0.0,0.0
11.328571796417236,0.0,0.0,0.0
11.346096277236938,0.0,0.0,0.0
11.363301992416382,0.0,0.0,0.0
11.379047155380249,0.0,0.0,0.0
11.39713454246521,0.0,0.0,0.0
11.41945195198059,0.0,0.0,0.0
11.435890674591064,0.0,0.0,0.0
11.45105242729187,0.0,0.0,0.0
11.467076063156128,0.0,0.0,0.0
11.48273229598999,0.0,0.0,0.0
11.498916387557983,0.0,0.0,0.0
11.515028953552246,0.0,0.0,0.0
11.531016111373901,0.0,0.0,0.0
11.547769784927368,0.0,0.0,0.0
11.564896583557129,0.0,0.0,0.0
11.58204960823059,0.0,0.0,0.0
11.598833560943604,0.0,0.0,0.0
11.622636318206787,0.0,0.0,0.0
11.639476299285889,0.0,0.0,0.0
11.65649962425232,0.0,0.0,0.0
11.67267394065857,0.0,0.0,0.0
11.689723253250122,0.0,0.0,0.0
11.707011699676514,0.0,0.0,0.0
11.724027395248413,0.0,0.0,0.0
11.740632057189941,0.0,0.0,0.0
11.75832486152649,0.0,0.0,0.0
11.774693965911865,0.0,0.0,0.0
11.791061878204346,0.0,0.0,0.0
11.806589841842651,0.0,0.0,0.0
11.833748817443848,0.0,0.0,0.0
11.849616289138794,0.0,0.0,0.0
11.865471124649048,0.0,0.0,0.0
11.8815758228302,0.0,0.0,0.0
11.898154020309448,0.0,0.0,0.0
11.914484739303589,0.0,0.0,0.0
11.933107376098633,0.0,0.0,0.0
11.950005054473877,0.0,0.0,0.0
11.966185569763184,0.0,0.0,0.0
11.981898069381714,0.0,0.0,0.0
11.998332262039185,0.0,0.0,0.0
12.014978647232056,0.0,0.0,0.0
12.0316641330719,0.0,0.0,0.0
12.049145936965942,0.0,0.0,0.0
12.065759658813477,0.0,0.0,0.0
12.082096099853516,0.0,0.0,0.0
12.100331783294678,0.0,0.0,0.0
12.118390321731567,0.0,0.0,0.0
12.13590955734253,0.0,0.0,0.0
12.152702569961548,0.0,0.0,0.0
12.169108390808105,0.0,0.0,0.0
12.184431076049805,0.0,0.0,0.0
12.201938390731812,0.0,0.0,0.0
12.21911072731018,0.0,0.0,0.0
12.241102457046509,0.0,0.0,0.0
12.258119821548462,0.0,0.0,0.0
12.274292469024658,0.0,0.0,0.0
12.2902352809906,0.0,0.0,0.0
12.307049989700317,0.0,0.0,0.0
12.324085474014282,0.0,0.0,0.0
12.341055631637573,0.0,0.0,0.0
12.359414100646973,0.0,0.0,0.0
12.376497745513916,0.0,0.0,0.0
12.395205020904541,0.0,0.0,0.0
12.412935972213745,0.0,0.0,0.0
12.432142496109009,0.0,0.0,0.0
12.447316884994507,0.0,0.0,0.0
12.463751316070557,0.0,0.0,0.0
12.480138540267944,0.0,0.0,0.0
12.496017217636108,0.0,0.0,0.0
12.51271915435791,0.0,0.0,0.0
12.529737710952759,0.0,0.0,0.0
12.546732902526855,0.0,0.0,0.0
12.562896490097046,0.0,0.0,0.0
12.580088138580322,0.0,0.0,0.0
12.598208665847778,0.0,0.0,0.0
12.616208553314209,0.0,0.0,0.0
12.632662296295166,0.0,0.0,0.0
12.655169010162354,0.0,0.0,0.0
12.673234224319458,0.0,0.0,0.0
12.689170837402344,0.0,0.0,0.0
12.705753326416016,0.0,0.0,0.0
12.72324824333191,0.0,0.0,0.0
12.74099087715149,0.0,0.0,0.0
12.75812315940857,0.0,0.0,0.0
12.773927211761475,0.0,0.0,0.0
12.791114568710327,0.0,0.0,0.0
12.80893850326538,0.0,0.0,0.0
12.824973344802856,0.0,0.0,0.0
12.846164226531982,0.0,0.0,0.0
12.86217212677002,0.0,0.0,0.0
12.87855863571167,0.0,0.0,0.0
12.896333456039429,0.0,0.0,0.0
12.914321422576904,0.0,0.0,0.0
12.931432723999023,0.0,0.0,0.0
12.948314189910889,0.0,0.0,0.0
12.964904546737671,0.0,0.0,0.0
12.983320236206055,0.0,0.0,0.0
13.001147508621216,0.0,0.0,0.0
13.016189575195312,0.0,0.0,0.0
